SubscriberKey,EmailAddress,Status,Country,Source,DateCreated
L3532,lead3532@example.com,Unsubscribed,IN,ads,2023-04-02 19:39:00+0000
L3533,lead3533@example.com,Unsubscribed,JP,webform,2023-01-23 09:48:00+0000
L3534,lead3534@example.com,Active,IN,event,2023-12-21 16:00:00+0000
L3535,lead3535@example.com,Unsubscribed,BR,ads,2023-08-03 13:55:00+0000
L3536,lead3536@example.com,Active,GB,referral,2023-09-16 06:54:00+0000
L3537,lead3537@example.com,Active,NG,organic,2023-04-06 18:49:00+0000
L3538,lead3538@example.com,Unsubscribed,SE,referral,2023-03-18 02:56:00+0000
L3539,lead3539@example.com,Active,GB,organic,2023-06-21 23:08:00+0000
L3540,lead3540@example.com,Active,SE,organic,2023-06-11 13:20:00+0000
L3541,lead3541@example.com,Active,JP,webform,2024-01-04 20:56:00+0000
L3542,lead3542@example.com,Active,BR,event,2023-03-13 13:16:00+0000
L3543,lead3543@example.com,Unsubscribed,GB,event,2023-02-04 12:57:00+0000
L3544,lead3544@example.com,Unsubscribed,SE,event,2023-05-02 22:38:00+0000
L3545,lead3545@example.com,Active,GB,organic,2024-01-02 01:11:00+0000
L3546,lead3546@example.com,Unsubscribed,GB,webform,2023-04-13 10:04:00+0000
L3547,lead3547@example.com,Active,US,webform,2023-11-05 11:14:00+0000
L3548,lead3548@example.com,Active,IN,ads,2023-05-07 12:24:00+0000
L3549,lead3549@example.com,Active,US,referral,2023-01-03 22:48:00+0000
L3550,lead3550@example.com,Active,BR,referral,2024-02-04 16:01:00+0000
L3551,lead3551@example.com,Active,JP,event,2023-12-26 12:46:00+0000
L3552,lead3552@example.com,Active,GB,organic,2023-03-28 19:42:00+0000
L3553,lead3553@example.com,Unsubscribed,SE,ads,2023-12-19 17:28:00+0000
L3554,lead3554@example.com,Active,US,organic,2023-02-19 04:37:00+0000
L3555,lead3555@example.com,Active,NG,webform,2023-09-11 03:57:00+0000
L3556,lead3556@example.com,Active,IN,referral,2023-11-11 22:55:00+0000
L3557,lead3557@example.com,Unsubscribed,GB,ads,2023-08-04 02:42:00+0000
L3558,lead3558@example.com,Active,GB,referral,2023-09-30 15:04:00+0000
L3559,lead3559@example.com,Unsubscribed,GB,webform,2023-02-27 16:33:00+0000
L3560,lead3560@example.com,Active,NG,referral,2023-04-17 22:48:00+0000
L3561,lead3561@example.com,Active,IN,event,2023-07-16 21:23:00+0000
L3562,lead3562@example.com,Active,US,referral,2023-08-14 00:21:00+0000
L3563,lead3563@example.com,Unsubscribed,BR,organic,2023-03-10 20:32:00+0000
L3564,lead3564@example.com,Active,BR,webform,2024-01-12 21:22:00+0000
L3565,lead3565@example.com,Active,SE,ads,2024-02-03 17:58:00+0000
L3566,lead3566@example.com,Active,SE,webform,2023-10-28 15:22:00+0000
L3567,lead3567@example.com,Active,BR,webform,2023-05-13 19:49:00+0000
L3568,lead3568@example.com,Active,SE,organic,2023-11-26 05:21:00+0000
L3569,lead3569@example.com,Unsubscribed,US,ads,2023-02-04 19:26:00+0000
L3570,lead3570@example.com,Unsubscribed,NG,organic,2023-09-24 14:06:00+0000
L3571,lead3571@example.com,Active,JP,organic,2023-10-22 01:58:00+0000
L3572,lead3572@example.com,Active,BR,event,2023-01-31 08:42:00+0000
L3573,lead3573@example.com,Unsubscribed,GB,ads,2024-01-12 01:19:00+0000
L3574,lead3574@example.com,Active,DE,referral,2023-09-27 12:25:00+0000
L3575,lead3575@example.com,Active,NG,ads,2023-09-09 16:45:00+0000
L3576,lead3576@example.com,Active,BR,event,2023-10-07 14:29:00+0000
L3577,lead3577@example.com,Unsubscribed,DE,ads,2023-02-18 20:47:00+0000
L3578,lead3578@example.com,Active,SE,organic,2023-08-30 23:37:00+0000
L3579,lead3579@example.com,Active,NG,referral,2023-10-12 09:17:00+0000
L3580,lead3580@example.com,Active,JP,webform,2023-04-19 16:15:00+0000
L3581,lead3581@example.com,Active,JP,webform,2023-05-10 16:05:00+0000
L3582,lead3582@example.com,Active,SE,organic,2023-07-15 22:59:00+0000
L3583,lead3583@example.com,Active,IN,organic,2023-11-30 04:49:00+0000
L3584,lead3584@example.com,Active,SE,referral,2023-01-18 19:11:00+0000
L3585,lead3585@example.com,Active,IN,ads,2023-11-23 07:39:00+0000
L3586,lead3586@example.com,Active,BR,event,2023-10-12 17:45:00+0000
L3587,lead3587@example.com,Active,JP,organic,2023-07-22 14:45:00+0000
L3588,lead3588@example.com,Active,DE,organic,2023-10-07 06:35:00+0000
L3589,lead3589@example.com,Active,US,organic,2023-11-10 19:39:00+0000
L3590,lead3590@example.com,Active,NG,ads,2023-07-31 06:01:00+0000
L3591,lead3591@example.com,Active,JP,webform,2023-11-21 14:36:00+0000
L3592,lead3592@example.com,Active,IN,referral,2023-04-01 12:34:00+0000
L3593,lead3593@example.com,Active,BR,ads,2023-08-27 23:20:00+0000
L3594,lead3594@example.com,Active,JP,ads,2023-09-23 20:41:00+0000
L3595,lead3595@example.com,Active,BR,event,2023-03-15 09:08:00+0000
L3596,lead3596@example.com,Unsubscribed,SE,webform,2023-08-24 15:18:00+0000
L3597,lead3597@example.com,Unsubscribed,GB,referral,2023-06-25 02:19:00+0000
L3598,lead3598@example.com,Active,JP,referral,2023-12-31 01:40:00+0000
L3599,lead3599@example.com,Active,IN,ads,2024-01-11 00:31:00+0000
L3600,lead3600@example.com,Active,US,event,2023-01-20 21:48:00+0000
L3601,lead3601@example.com,Active,DE,referral,2023-01-23 06:54:00+0000
L3602,lead3602@example.com,Active,US,webform,2023-05-20 20:18:00+0000
L3603,lead3603@example.com,Active,SE,ads,2023-09-06 23:46:00+0000
L3604,lead3604@example.com,Unsubscribed,DE,ads,2023-09-05 19:21:00+0000
L3605,lead3605@example.com,Unsubscribed,NG,organic,2023-07-04 07:55:00+0000
L3606,lead3606@example.com,Active,BR,organic,2023-06-16 13:46:00+0000
L3607,lead3607@example.com,Active,GB,event,2023-05-03 05:55:00+0000
L3608,lead3608@example.com,Active,US,ads,2023-04-02 21:08:00+0000
L3609,lead3609@example.com,Active,US,referral,2023-06-11 13:18:00+0000
L3610,lead3610@example.com,Active,BR,webform,2023-11-09 19:12:00+0000
L3611,lead3611@example.com,Active,GB,webform,2023-07-05 03:36:00+0000
L3612,lead3612@example.com,Active,BR,event,2024-01-16 12:04:00+0000
L3613,lead3613@example.com,Unsubscribed,DE,webform,2023-05-10 20:28:00+0000
L3614,lead3614@example.com,Active,US,ads,2023-03-07 20:24:00+0000
L3615,lead3615@example.com,Active,DE,webform,2023-09-27 16:34:00+0000
L3616,lead3616@example.com,Unsubscribed,JP,ads,2023-10-11 00:36:00+0000
L3617,lead3617@example.com,Active,SE,webform,2023-05-09 10:39:00+0000
L3618,lead3618@example.com,Active,BR,referral,2023-05-05 04:32:00+0000
L3619,lead3619@example.com,Active,GB,organic,2023-04-14 00:13:00+0000
L3620,lead3620@example.com,Active,NG,ads,2023-02-05 12:17:00+0000
L3621,lead3621@example.com,Active,IN,event,2023-10-20 04:39:00+0000
L3622,lead3622@example.com,Active,GB,ads,2023-11-01 00:03:00+0000
L3623,lead3623@example.com,Active,GB,webform,2023-02-16 13:06:00+0000
L3624,lead3624@example.com,Active,BR,event,2023-08-17 08:22:00+0000
L3625,lead3625@example.com,Unsubscribed,JP,webform,2023-07-05 15:56:00+0000
L3626,lead3626@example.com,Active,BR,webform,2023-02-16 04:01:00+0000
L3627,lead3627@example.com,Active,JP,referral,2023-01-01 12:32:00+0000
L3628,lead3628@example.com,Active,BR,ads,2024-01-13 22:04:00+0000
L3629,lead3629@example.com,Active,BR,organic,2023-09-12 21:45:00+0000
L3630,lead3630@example.com,Active,SE,organic,2023-05-22 14:16:00+0000
L3631,lead3631@example.com,Active,DE,event,2024-01-10 19:12:00+0000
L3632,lead3632@example.com,Active,NG,ads,2024-01-11 02:53:00+0000
L3633,lead3633@example.com,Active,SE,referral,2023-11-05 00:15:00+0000
L3634,lead3634@example.com,Active,JP,organic,2024-01-25 09:04:00+0000
L3635,lead3635@example.com,Unsubscribed,NG,referral,2023-04-16 05:51:00+0000
L3636,lead3636@example.com,Active,IN,event,2023-01-15 11:00:00+0000
L3637,lead3637@example.com,Active,JP,webform,2024-01-30 18:24:00+0000
L3638,lead3638@example.com,Active,DE,webform,2023-08-10 19:47:00+0000
L3639,lead3639@example.com,Active,US,referral,2023-07-02 08:50:00+0000
L3640,lead3640@example.com,Active,DE,event,2023-10-05 14:03:00+0000
L3641,lead3641@example.com,Active,NG,referral,2024-01-14 20:08:00+0000
L3642,lead3642@example.com,Active,JP,ads,2023-05-12 07:32:00+0000
L3643,lead3643@example.com,Active,SE,event,2023-06-13 14:26:00+0000
L3644,lead3644@example.com,Unsubscribed,NG,event,2024-01-13 06:51:00+0000
L3645,lead3645@example.com,Active,NG,referral,2023-11-10 14:23:00+0000
L3646,lead3646@example.com,Active,US,event,2023-01-09 12:59:00+0000
L3647,lead3647@example.com,Active,GB,referral,2023-03-28 15:29:00+0000
L3648,lead3648@example.com,Active,JP,event,2023-07-25 04:20:00+0000
L3649,lead3649@example.com,Active,DE,organic,2023-07-18 19:11:00+0000
L3650,lead3650@example.com,Active,GB,referral,2023-02-05 14:35:00+0000
L3651,lead3651@example.com,Active,GB,organic,2023-06-22 13:59:00+0000
L3652,lead3652@example.com,Unsubscribed,IN,organic,2023-01-26 13:54:00+0000
L3653,lead3653@example.com,Active,BR,ads,2023-09-01 08:13:00+0000
L3654,lead3654@example.com,Active,US,event,2023-11-21 18:01:00+0000
L3655,lead3655@example.com,Active,SE,webform,2023-09-02 05:30:00+0000
L3656,lead3656@example.com,Active,JP,event,2024-01-25 13:24:00+0000
L3657,lead3657@example.com,Active,BR,referral,2023-06-27 20:29:00+0000
L3658,lead3658@example.com,Active,IN,referral,2023-09-28 21:28:00+0000
L3659,lead3659@example.com,Active,JP,organic,2023-10-19 00:13:00+0000
L3660,lead3660@example.com,Active,GB,referral,2023-02-17 00:49:00+0000
L3661,lead3661@example.com,Active,IN,webform,2023-06-28 19:58:00+0000
L3662,lead3662@example.com,Active,US,organic,2024-02-04 08:19:00+0000
L3663,lead3663@example.com,Active,JP,ads,2024-01-29 18:05:00+0000
L3664,lead3664@example.com,Active,US,webform,2023-05-10 15:52:00+0000
L3665,lead3665@example.com,Active,BR,ads,2023-12-11 22:14:00+0000
L3666,lead3666@example.com,Active,IN,webform,2023-03-23 00:02:00+0000
L3667,lead3667@example.com,Active,BR,referral,2024-01-11 23:04:00+0000
L3668,lead3668@example.com,Unsubscribed,JP,event,2023-01-27 15:33:00+0000
L3669,lead3669@example.com,Active,JP,referral,2023-10-18 15:08:00+0000
L3670,lead3670@example.com,Active,BR,webform,2023-06-24 03:17:00+0000
L3671,lead3671@example.com,Active,GB,organic,2023-04-10 15:18:00+0000
L3672,lead3672@example.com,Unsubscribed,DE,organic,2023-07-18 02:31:00+0000
L3673,lead3673@example.com,Unsubscribed,JP,ads,2023-06-12 14:34:00+0000
L3674,lead3674@example.com,Active,DE,organic,2023-02-20 00:23:00+0000
L3675,lead3675@example.com,Unsubscribed,JP,webform,2024-02-01 00:02:00+0000
L3676,lead3676@example.com,Active,JP,webform,2023-06-05 03:49:00+0000
L3677,lead3677@example.com,Active,GB,event,2023-09-04 06:09:00+0000
L3678,lead3678@example.com,Active,IN,event,2023-08-10 19:04:00+0000
L3679,lead3679@example.com,Active,BR,organic,2024-01-22 06:31:00+0000
L3680,lead3680@example.com,Unsubscribed,SE,event,2023-09-15 07:03:00+0000
L3681,lead3681@example.com,Unsubscribed,IN,ads,2023-02-25 23:18:00+0000
L3682,lead3682@example.com,Active,GB,webform,2023-11-24 22:28:00+0000
L3683,lead3683@example.com,Active,JP,webform,2023-02-23 07:14:00+0000
L3684,lead3684@example.com,Active,GB,event,2023-08-15 09:25:00+0000
L3685,lead3685@example.com,Unsubscribed,IN,ads,2023-06-18 15:49:00+0000
L3686,lead3686@example.com,Active,SE,referral,2023-07-10 14:11:00+0000
L3687,lead3687@example.com,Active,NG,referral,2023-04-19 09:39:00+0000
L3688,lead3688@example.com,Active,JP,event,2023-01-05 17:12:00+0000
L3689,lead3689@example.com,Active,IN,webform,2023-09-20 21:27:00+0000
L3690,lead3690@example.com,Active,BR,referral,2023-11-22 21:11:00+0000
L3691,lead3691@example.com,Unsubscribed,SE,organic,2023-12-09 21:17:00+0000
L3692,lead3692@example.com,Active,JP,referral,2023-02-07 07:39:00+0000
L3693,lead3693@example.com,Unsubscribed,DE,ads,2023-01-15 03:39:00+0000
L3694,lead3694@example.com,Active,BR,webform,2023-06-22 21:21:00+0000
L3695,lead3695@example.com,Active,NG,organic,2023-03-16 11:53:00+0000
L3696,lead3696@example.com,Active,IN,organic,2023-11-29 10:32:00+0000
L3697,lead3697@example.com,Active,SE,webform,2024-02-02 12:13:00+0000
L3698,lead3698@example.com,Active,SE,ads,2023-05-27 23:22:00+0000
L3699,lead3699@example.com,Active,GB,referral,2023-05-24 21:48:00+0000
L3700,lead3700@example.com,Active,DE,event,2023-05-31 23:00:00+0000
L3701,lead3701@example.com,Unsubscribed,GB,webform,2023-09-29 04:00:00+0000
L3702,lead3702@example.com,Active,GB,referral,2023-10-31 05:01:00+0000
L3703,lead3703@example.com,Active,GB,referral,2023-06-10 12:10:00+0000
L3704,lead3704@example.com,Active,NG,ads,2023-12-24 06:54:00+0000
L3705,lead3705@example.com,Active,BR,webform,2023-04-23 11:01:00+0000
L3706,lead3706@example.com,Unsubscribed,GB,webform,2023-10-20 01:01:00+0000
L3707,lead3707@example.com,Active,JP,organic,2024-01-29 22:46:00+0000
L3708,lead3708@example.com,Active,GB,ads,2023-09-23 04:21:00+0000
L3709,lead3709@example.com,Active,DE,referral,2023-12-17 17:07:00+0000
L3710,lead3710@example.com,Unsubscribed,DE,webform,2023-08-11 01:39:00+0000
L3711,lead3711@example.com,Unsubscribed,GB,webform,2023-10-10 01:25:00+0000
L3712,lead3712@example.com,Active,JP,webform,2023-05-05 02:41:00+0000
L3713,lead3713@example.com,Active,JP,organic,2023-01-24 12:05:00+0000
L3714,lead3714@example.com,Active,SE,webform,2023-04-11 18:41:00+0000
L3715,lead3715@example.com,Unsubscribed,US,organic,2023-07-24 05:05:00+0000
L3716,lead3716@example.com,Active,US,webform,2023-05-20 12:12:00+0000
L3717,lead3717@example.com,Active,SE,webform,2023-10-10 03:16:00+0000
L3718,lead3718@example.com,Unsubscribed,NG,event,2023-10-01 12:05:00+0000
L3719,lead3719@example.com,Active,BR,event,2023-07-16 12:54:00+0000
L3720,lead3720@example.com,Active,SE,webform,2023-01-18 18:16:00+0000
L3721,lead3721@example.com,Active,US,webform,2023-03-28 11:37:00+0000
L3722,lead3722@example.com,Active,DE,referral,2023-02-04 20:44:00+0000
L3723,lead3723@example.com,Unsubscribed,DE,webform,2023-12-17 22:37:00+0000
L3724,lead3724@example.com,Active,SE,referral,2023-03-08 15:02:00+0000
L3725,lead3725@example.com,Active,SE,referral,2023-09-25 08:25:00+0000
L3726,lead3726@example.com,Active,JP,event,2023-02-23 23:42:00+0000
L3727,lead3727@example.com,Active,SE,webform,2023-01-18 06:50:00+0000
L3728,lead3728@example.com,Active,NG,webform,2023-12-07 13:11:00+0000
L3729,lead3729@example.com,Active,JP,webform,2023-01-06 08:41:00+0000
L3730,lead3730@example.com,Unsubscribed,SE,organic,2023-11-21 00:12:00+0000
L3731,lead3731@example.com,Active,US,ads,2023-10-09 04:22:00+0000
L3732,lead3732@example.com,Active,IN,webform,2023-08-28 17:07:00+0000
L3733,lead3733@example.com,Active,BR,referral,2023-06-18 06:43:00+0000
L3734,lead3734@example.com,Active,IN,webform,2024-01-13 16:43:00+0000
L3735,lead3735@example.com,Active,NG,ads,2023-07-03 10:52:00+0000
L3736,lead3736@example.com,Unsubscribed,BR,event,2023-06-27 09:35:00+0000
L3737,lead3737@example.com,Active,IN,webform,2023-02-06 04:54:00+0000
L3738,lead3738@example.com,Active,IN,event,2024-01-12 11:55:00+0000
L3739,lead3739@example.com,Active,NG,ads,2023-08-18 23:05:00+0000
L3740,lead3740@example.com,Active,JP,webform,2023-05-31 04:24:00+0000
L3741,lead3741@example.com,Active,DE,ads,2024-01-09 09:09:00+0000
L3742,lead3742@example.com,Active,GB,ads,2023-10-06 00:08:00+0000
L3743,lead3743@example.com,Active,SE,ads,2023-01-14 04:21:00+0000
L3744,lead3744@example.com,Active,SE,ads,2023-08-05 06:43:00+0000
L3745,lead3745@example.com,Active,US,ads,2023-04-13 22:43:00+0000
L3746,lead3746@example.com,Active,DE,webform,2023-03-10 18:13:00+0000
L3747,lead3747@example.com,Active,DE,referral,2023-11-03 10:06:00+0000
L3748,lead3748@example.com,Active,JP,referral,2023-04-23 16:52:00+0000
L3749,lead3749@example.com,Active,JP,webform,2024-01-10 03:24:00+0000
L3750,lead3750@example.com,Active,IN,event,2023-09-30 20:37:00+0000
L3751,lead3751@example.com,Active,NG,referral,2023-09-26 13:22:00+0000
L3752,lead3752@example.com,Active,NG,referral,2024-01-20 17:21:00+0000
L3753,lead3753@example.com,Active,BR,organic,2023-01-18 10:38:00+0000
L3754,lead3754@example.com,Active,DE,referral,2023-11-30 02:12:00+0000
L3755,lead3755@example.com,Unsubscribed,GB,event,2023-12-08 13:34:00+0000
L3756,lead3756@example.com,Active,DE,webform,2023-08-17 06:22:00+0000
L3757,lead3757@example.com,Active,DE,webform,2023-07-17 07:29:00+0000
L3758,lead3758@example.com,Active,NG,webform,2024-01-16 04:49:00+0000
L3759,lead3759@example.com,Unsubscribed,IN,webform,2023-03-16 15:42:00+0000
L3760,lead3760@example.com,Active,GB,organic,2023-11-27 18:56:00+0000
L3761,lead3761@example.com,Active,US,webform,2023-01-11 10:33:00+0000
L3762,lead3762@example.com,Active,SE,organic,2023-09-23 14:09:00+0000
L3763,lead3763@example.com,Active,BR,referral,2023-05-06 17:46:00+0000
L3764,lead3764@example.com,Unsubscribed,GB,ads,2023-10-01 07:00:00+0000
L3765,lead3765@example.com,Active,US,event,2023-02-16 07:35:00+0000
L3766,lead3766@example.com,Active,NG,event,2023-08-05 22:25:00+0000
L3767,lead3767@example.com,Active,BR,organic,2023-01-29 04:11:00+0000
L3768,lead3768@example.com,Unsubscribed,US,organic,2023-04-16 19:02:00+0000
L3769,lead3769@example.com,Active,US,webform,2023-08-26 21:07:00+0000
L3770,lead3770@example.com,Active,NG,ads,2024-01-20 15:57:00+0000
L3771,lead3771@example.com,Active,JP,organic,2023-07-25 11:09:00+0000
L3772,lead3772@example.com,Active,SE,event,2023-12-13 08:32:00+0000
L3773,lead3773@example.com,Unsubscribed,JP,ads,2023-11-29 06:17:00+0000
L3774,lead3774@example.com,Active,DE,referral,2023-09-06 15:16:00+0000
L3775,lead3775@example.com,Active,GB,event,2023-07-24 00:13:00+0000
L3776,lead3776@example.com,Active,GB,webform,2023-08-23 03:07:00+0000
L3777,lead3777@example.com,Active,DE,webform,2023-09-06 07:19:00+0000
L3778,lead3778@example.com,Active,IN,referral,2023-12-13 07:12:00+0000
L3779,lead3779@example.com,Active,NG,organic,2023-07-27 13:12:00+0000
L3780,lead3780@example.com,Active,US,organic,2023-10-09 01:43:00+0000
L3781,lead3781@example.com,Unsubscribed,JP,referral,2023-06-14 13:58:00+0000
L3782,lead3782@example.com,Active,IN,referral,2023-07-01 19:04:00+0000
L3783,lead3783@example.com,Active,IN,referral,2023-06-12 09:37:00+0000
L3784,lead3784@example.com,Active,DE,ads,2023-08-13 14:12:00+0000
L3785,lead3785@example.com,Active,JP,ads,2023-01-03 19:04:00+0000
L3786,lead3786@example.com,Active,BR,referral,2023-03-29 03:53:00+0000
L3787,lead3787@example.com,Unsubscribed,IN,organic,2023-12-02 05:17:00+0000
L3788,lead3788@example.com,Unsubscribed,NG,event,2023-12-04 11:59:00+0000
L3789,lead3789@example.com,Active,DE,referral,2023-06-22 15:18:00+0000
L3790,lead3790@example.com,Active,GB,organic,2023-11-11 08:45:00+0000
L3791,lead3791@example.com,Active,BR,referral,2023-09-25 21:37:00+0000
L3792,lead3792@example.com,Unsubscribed,GB,event,2023-06-01 04:29:00+0000
L3793,lead3793@example.com,Active,SE,webform,2023-05-05 05:14:00+0000
L3794,lead3794@example.com,Active,NG,webform,2023-12-30 19:41:00+0000
L3795,lead3795@example.com,Active,US,event,2023-06-25 22:59:00+0000
L3796,lead3796@example.com,Active,JP,referral,2023-09-19 06:05:00+0000
L3797,lead3797@example.com,Active,GB,organic,2023-09-24 17:57:00+0000
L3798,lead3798@example.com,Active,SE,webform,2023-03-29 06:58:00+0000
L3799,lead3799@example.com,Active,SE,webform,2023-10-06 20:54:00+0000
L3800,lead3800@example.com,Active,BR,referral,2023-06-03 17:10:00+0000
L3801,lead3801@example.com,Unsubscribed,NG,organic,2023-11-13 23:33:00+0000
