id,name,email,source,country,status,created_at
3213,Quinn Haddad,lead3213@example.com,ads,IN,DISQUALIFIED,2023-12-28 00:32:00+0000
3214,Rowan Larsson,lead3214@example.com,referral,US,SQL,2023-04-16 23:47:00+0000
3215,Casey Khan,lead3215@example.com,referral,SE,SQL,2023-12-20 01:49:00+0000
3216,Jordan Patel,lead3216@example.com,event,SE,DISQUALIFIED,2023-06-21 05:59:00+0000
3217,Jordan Mori,lead3217@example.com,ads,NG,MQL,2023-05-09 07:53:00+0000
3218,Noa Smith,lead3218@example.com,ads,NG,CUSTOMER,2024-01-15 20:16:00+0000
3219,Jordan Okafor,lead3219@example.com,organic,BR,CUSTOMER,2023-02-27 22:08:00+0000
3220,Rowan Haddad,lead3220@example.com,webform,US,DISQUALIFIED,2023-05-01 06:21:00+0000
3221,Morgan Smith,lead3221@example.com,ads,SE,NEW,2023-10-16 10:54:00+0000
3222,Devin Larsson,lead3222@example.com,event,DE,SQL,2023-11-17 08:39:00+0000
3223,Morgan Okafor,lead3223@example.com,ads,GB,SQL,2023-03-06 12:43:00+0000
3224,Avery Smith,lead3224@example.com,referral,BR,SQL,2023-01-19 17:39:00+0000
3225,Casey Rossi,lead3225@example.com,ads,GB,CUSTOMER,2023-10-04 06:37:00+0000
3226,Kai Garcia,lead3226@example.com,event,JP,DISQUALIFIED,2023-12-29 22:46:00+0000
3227,Harper Silva,lead3227@example.com,event,JP,NEW,2023-11-05 07:12:00+0000
3228,Kai Garcia,lead3228@example.com,referral,BR,MQL,2023-09-26 14:51:00+0000
3229,Avery Larsson,lead3229@example.com,ads,IN,CUSTOMER,2023-11-07 07:40:00+0000
3230,Morgan Rossi,lead3230@example.com,webform,SE,SQL,2023-10-26 00:00:00+0000
3231,Avery Silva,lead3231@example.com,webform,NG,DISQUALIFIED,2023-09-10 02:18:00+0000
3232,Kai Mori,lead3232@example.com,referral,IN,CUSTOMER,2023-06-13 01:58:00+0000
3233,Jordan Garcia,lead3233@example.com,referral,JP,CUSTOMER,2023-11-23 22:59:00+0000
3234,Avery Haddad,lead3234@example.com,ads,BR,CUSTOMER,2023-05-11 03:50:00+0000
3235,Morgan Nguyen,lead3235@example.com,referral,GB,CUSTOMER,2023-06-07 21:33:00+0000
3236,Kai Silva,lead3236@example.com,event,NG,MQL,2023-09-09 17:14:00+0000
3237,Rowan Cohen,lead3237@example.com,event,US,SQL,2023-03-09 02:42:00+0000
3238,Devin Khan,lead3238@example.com,referral,US,DISQUALIFIED,2023-03-15 22:39:00+0000
3239,Sasha Patel,lead3239@example.com,organic,IN,SQL,2023-01-15 10:50:00+0000
3240,Noa Silva,lead3240@example.com,ads,DE,MQL,2023-04-11 05:42:00+0000
3241,Quinn Silva,lead3241@example.com,ads,IN,MQL,2023-09-27 08:05:00+0000
3242,Noa Haddad,lead3242@example.com,ads,BR,MQL,2023-07-07 01:47:00+0000
3243,Riley Patel,lead3243@example.com,organic,GB,NEW,2023-07-03 06:58:00+0000
3244,Noa Rossi,lead3244@example.com,referral,IN,DISQUALIFIED,2023-07-28 21:32:00+0000
3245,Riley Rossi,lead3245@example.com,referral,NG,MQL,2024-01-19 09:22:00+0000
3246,Jordan Garcia,lead3246@example.com,organic,IN,MQL,2023-12-08 19:00:00+0000
3247,Harper Mori,lead3247@example.com,webform,BR,DISQUALIFIED,2023-12-31 18:44:00+0000
3248,Noa Patel,lead3248@example.com,event,US,MQL,2024-01-02 04:42:00+0000
3249,Morgan Larsson,lead3249@example.com,event,BR,DISQUALIFIED,2023-07-15 04:27:00+0000
3250,Morgan Khan,lead3250@example.com,event,DE,MQL,2024-01-13 12:15:00+0000
3251,Riley Garcia,lead3251@example.com,referral,IN,SQL,2023-05-07 07:27:00+0000
3252,Casey Smith,lead3252@example.com,webform,DE,SQL,2023-10-25 04:53:00+0000
3253,Kai Nguyen,lead3253@example.com,event,NG,SQL,2023-02-23 02:20:00+0000
3254,Quinn Patel,lead3254@example.com,ads,US,MQL,2023-08-14 22:26:00+0000
3255,Riley Okafor,lead3255@example.com,referral,SE,SQL,2024-02-01 10:09:00+0000
3256,Rowan Smith,lead3256@example.com,organic,IN,SQL,2023-05-13 00:16:00+0000
3257,Rowan Silva,lead3257@example.com,event,SE,MQL,2023-11-16 01:23:00+0000
3258,Noa Larsson,lead3258@example.com,webform,JP,DISQUALIFIED,2023-11-11 00:24:00+0000
3259,Rowan Patel,lead3259@example.com,organic,SE,NEW,2023-09-08 13:53:00+0000
3260,Sasha Haddad,lead3260@example.com,referral,IN,MQL,2023-12-03 03:14:00+0000
3261,Riley Smith,lead3261@example.com,event,SE,DISQUALIFIED,2023-09-28 01:16:00+0000
3262,Riley Haddad,lead3262@example.com,webform,DE,CUSTOMER,2023-02-23 09:05:00+0000
3263,Riley Mori,lead3263@example.com,referral,IN,DISQUALIFIED,2023-12-26 16:16:00+0000
3264,Morgan Garcia,lead3264@example.com,referral,JP,MQL,2023-12-23 14:52:00+0000
3265,Morgan Khan,lead3265@example.com,event,NG,NEW,2023-07-31 20:50:00+0000
3266,Jordan Larsson,lead3266@example.com,webform,US,CUSTOMER,2023-07-26 23:47:00+0000
3267,Devin Patel,lead3267@example.com,ads,BR,DISQUALIFIED,2023-05-17 03:51:00+0000
3268,Harper Rossi,lead3268@example.com,referral,SE,CUSTOMER,2023-09-19 21:04:00+0000
3269,Morgan Garcia,lead3269@example.com,event,US,CUSTOMER,2023-10-29 03:11:00+0000
3270,Riley Khan,lead3270@example.com,referral,SE,MQL,2023-05-19 19:30:00+0000
3271,Casey Cohen,lead3271@example.com,organic,DE,CUSTOMER,2023-01-31 10:46:00+0000
3272,Jordan Cohen,lead3272@example.com,ads,DE,MQL,2023-12-03 08:43:00+0000
3273,Morgan Cohen,lead3273@example.com,event,US,MQL,2023-05-12 12:36:00+0000
3274,Morgan Mori,lead3274@example.com,organic,US,NEW,2023-04-08 10:39:00+0000
3275,Noa Khan,lead3275@example.com,organic,SE,MQL,2023-08-28 00:22:00+0000
3276,Avery Garcia,lead3276@example.com,event,JP,SQL,2023-09-19 22:14:00+0000
3277,Avery Silva,lead3277@example.com,referral,NG,SQL,2023-02-10 18:45:00+0000
3278,Avery Patel,lead3278@example.com,event,IN,MQL,2023-03-27 06:41:00+0000
3279,Harper Smith,lead3279@example.com,referral,US,SQL,2024-01-17 09:29:00+0000
3280,Riley Nguyen,lead3280@example.com,ads,IN,SQL,2023-05-12 22:51:00+0000
3281,Avery Patel,lead3281@example.com,organic,NG,NEW,2023-03-10 16:11:00+0000
3282,Rowan Rossi,lead3282@example.com,ads,NG,MQL,2023-07-13 22:31:00+0000
3283,Quinn Okafor,lead3283@example.com,ads,SE,NEW,2023-07-26 05:36:00+0000
3284,Sasha Mori,lead3284@example.com,organic,IN,SQL,2023-11-26 09:21:00+0000
3285,Devin Garcia,lead3285@example.com,webform,DE,NEW,2023-09-19 15:48:00+0000
3286,Sasha Smith,lead3286@example.com,referral,DE,CUSTOMER,2023-02-22 04:51:00+0000
3287,Quinn Smith,lead3287@example.com,referral,NG,CUSTOMER,2023-12-21 05:20:00+0000
3288,Jordan Khan,lead3288@example.com,webform,GB,CUSTOMER,2023-08-06 13:18:00+0000
3289,Casey Mori,lead3289@example.com,organic,NG,NEW,2023-03-20 03:17:00+0000
3290,Morgan Cohen,lead3290@example.com,referral,BR,CUSTOMER,2023-02-24 15:52:00+0000
3291,Devin Okafor,lead3291@example.com,ads,IN,NEW,2023-02-02 10:05:00+0000
3292,Harper Haddad,lead3292@example.com,organic,BR,MQL,2023-05-15 04:30:00+0000
3293,Kai Smith,lead3293@example.com,ads,BR,SQL,2023-04-23 23:38:00+0000
3294,Jordan Nguyen,lead3294@example.com,event,IN,SQL,2024-02-01 06:32:00+0000
3295,Noa Garcia,lead3295@example.com,ads,GB,SQL,2023-11-02 07:09:00+0000
3296,Jordan Garcia,lead3296@example.com,webform,DE,MQL,2023-10-14 06:01:00+0000
3297,Jordan Mori,lead3297@example.com,organic,DE,NEW,2023-10-21 08:10:00+0000
3298,Avery Nguyen,lead3298@example.com,organic,DE,SQL,2023-04-18 10:00:00+0000
3299,Quinn Nguyen,lead3299@example.com,referral,US,SQL,2023-11-16 02:29:00+0000
3300,Morgan Cohen,lead3300@example.com,ads,IN,CUSTOMER,2023-12-21 01:59:00+0000
3301,Noa Silva,lead3301@example.com,ads,IN,SQL,2023-12-06 06:13:00+0000
3302,Riley Cohen,lead3302@example.com,webform,GB,NEW,2023-07-24 07:00:00+0000
3303,Quinn Patel,lead3303@example.com,webform,IN,SQL,2023-05-06 19:48:00+0000
3304,Jordan Larsson,lead3304@example.com,webform,NG,NEW,2023-03-20 01:21:00+0000
3305,Devin Garcia,lead3305@example.com,ads,IN,SQL,2023-02-22 07:45:00+0000
3306,Riley Okafor,lead3306@example.com,ads,DE,SQL,2023-06-17 14:39:00+0000
3307,Rowan Khan,lead3307@example.com,event,GB,SQL,2023-07-04 17:01:00+0000
3308,Devin Larsson,lead3308@example.com,ads,US,CUSTOMER,2023-06-30 13:41:00+0000
3309,Jordan Larsson,lead3309@example.com,ads,IN,CUSTOMER,2023-11-27 01:26:00+0000
3310,Riley Patel,lead3310@example.com,ads,BR,MQL,2023-11-06 22:20:00+0000
3311,Casey Silva,lead3311@example.com,ads,SE,SQL,2023-07-01 11:47:00+0000
3312,Casey Haddad,lead3312@example.com,referral,BR,DISQUALIFIED,2023-02-25 13:10:00+0000
3313,Harper Rossi,lead3313@example.com,organic,DE,CUSTOMER,2023-10-29 12:15:00+0000
3314,Rowan Haddad,lead3314@example.com,referral,NG,SQL,2023-05-26 17:29:00+0000
3315,Sasha Mori,lead3315@example.com,referral,IN,MQL,2023-07-27 18:13:00+0000
3316,Harper Khan,lead3316@example.com,referral,GB,DISQUALIFIED,2024-01-28 03:46:00+0000
3317,Kai Smith,lead3317@example.com,webform,DE,NEW,2023-08-14 20:48:00+0000
3318,Quinn Khan,lead3318@example.com,webform,JP,NEW,2023-07-28 22:24:00+0000
3319,Casey Okafor,lead3319@example.com,event,JP,MQL,2023-06-22 15:43:00+0000
3320,Jordan Patel,lead3320@example.com,ads,SE,CUSTOMER,2023-03-08 22:16:00+0000
3321,Riley Mori,lead3321@example.com,ads,GB,CUSTOMER,2023-01-20 03:37:00+0000
3322,Jordan Rossi,lead3322@example.com,webform,NG,CUSTOMER,2023-07-28 10:13:00+0000
3323,Noa Garcia,lead3323@example.com,referral,US,NEW,2023-04-14 08:34:00+0000
3324,Devin Khan,lead3324@example.com,ads,US,NEW,2023-02-13 04:43:00+0000
3325,Quinn Khan,lead3325@example.com,event,SE,DISQUALIFIED,2023-05-26 03:01:00+0000
3326,Devin Silva,lead3326@example.com,webform,IN,MQL,2023-03-23 19:13:00+0000
3327,Quinn Haddad,lead3327@example.com,ads,DE,NEW,2023-01-08 05:58:00+0000
3328,Riley Mori,lead3328@example.com,webform,GB,SQL,2023-12-02 13:36:00+0000
3329,Morgan Cohen,lead3329@example.com,webform,US,SQL,2023-08-02 13:20:00+0000
3330,Noa Mori,lead3330@example.com,referral,BR,NEW,2023-07-09 05:51:00+0000
3331,Harper Larsson,lead3331@example.com,organic,SE,MQL,2023-06-13 12:47:00+0000
3332,Jordan Patel,lead3332@example.com,webform,NG,MQL,2023-09-20 07:50:00+0000
3333,Casey Garcia,lead3333@example.com,webform,GB,NEW,2023-11-08 16:03:00+0000
3334,Rowan Nguyen,lead3334@example.com,ads,DE,DISQUALIFIED,2023-06-24 05:53:00+0000
3335,Harper Smith,lead3335@example.com,webform,BR,DISQUALIFIED,2023-05-09 03:22:00+0000
3336,Jordan Garcia,lead3336@example.com,referral,JP,NEW,2023-04-24 04:09:00+0000
3337,Kai Cohen,lead3337@example.com,event,DE,SQL,2023-03-17 02:55:00+0000
3338,Riley Patel,lead3338@example.com,ads,IN,SQL,2023-10-08 10:47:00+0000
3339,Avery Khan,lead3339@example.com,event,JP,CUSTOMER,2023-08-11 20:41:00+0000
3340,Kai Smith,lead3340@example.com,event,BR,DISQUALIFIED,2024-01-10 06:36:00+0000
3341,Riley Cohen,lead3341@example.com,webform,IN,CUSTOMER,2023-07-23 03:42:00+0000
3342,Noa Rossi,lead3342@example.com,organic,US,SQL,2023-09-07 23:00:00+0000
3343,Jordan Silva,lead3343@example.com,organic,US,SQL,2023-05-21 07:23:00+0000
3344,Quinn Garcia,lead3344@example.com,referral,JP,DISQUALIFIED,2023-07-12 00:31:00+0000
3345,Noa Okafor,lead3345@example.com,organic,IN,CUSTOMER,2024-01-05 17:56:00+0000
3346,Kai Mori,lead3346@example.com,webform,DE,MQL,2023-03-20 12:35:00+0000
3347,Casey Mori,lead3347@example.com,webform,GB,CUSTOMER,2023-02-23 15:38:00+0000
3348,Sasha Cohen,lead3348@example.com,organic,US,MQL,2023-12-21 02:53:00+0000
3349,Jordan Haddad,lead3349@example.com,organic,GB,MQL,2023-08-20 18:39:00+0000
3350,Jordan Okafor,lead3350@example.com,event,SE,DISQUALIFIED,2023-10-02 06:34:00+0000
3351,Rowan Khan,lead3351@example.com,event,IN,CUSTOMER,2023-05-09 22:47:00+0000
3352,Casey Mori,lead3352@example.com,event,NG,CUSTOMER,2023-05-28 00:30:00+0000
3353,Kai Larsson,lead3353@example.com,ads,NG,CUSTOMER,2023-10-17 02:08:00+0000
3354,Jordan Okafor,lead3354@example.com,referral,NG,SQL,2023-01-05 07:48:00+0000
3355,Harper Cohen,lead3355@example.com,referral,BR,CUSTOMER,2023-12-20 12:13:00+0000
3356,Sasha Okafor,lead3356@example.com,event,NG,NEW,2023-12-29 21:43:00+0000
3357,Avery Patel,lead3357@example.com,webform,NG,SQL,2023-09-08 08:03:00+0000
3358,Devin Okafor,lead3358@example.com,webform,NG,MQL,2023-03-29 15:54:00+0000
3359,Noa Rossi,lead3359@example.com,event,BR,MQL,2023-04-16 02:13:00+0000
3360,Kai Mori,lead3360@example.com,webform,BR,CUSTOMER,2023-04-14 19:42:00+0000
3361,Kai Patel,lead3361@example.com,event,SE,DISQUALIFIED,2023-02-11 14:14:00+0000
3362,Noa Smith,lead3362@example.com,referral,US,NEW,2023-10-31 17:51:00+0000
3363,Noa Smith,lead3363@example.com,ads,IN,SQL,2023-02-01 07:45:00+0000
3364,Sasha Silva,lead3364@example.com,referral,DE,NEW,2023-06-14 01:06:00+0000
3365,Kai Cohen,lead3365@example.com,referral,NG,MQL,2023-02-12 09:26:00+0000
3366,Rowan Okafor,lead3366@example.com,webform,GB,DISQUALIFIED,2023-06-07 04:18:00+0000
3367,Avery Mori,lead3367@example.com,referral,GB,NEW,2023-07-23 18:35:00+0000
3368,Noa Khan,lead3368@example.com,ads,IN,DISQUALIFIED,2023-01-02 14:08:00+0000
3369,Casey Garcia,lead3369@example.com,webform,IN,SQL,2023-08-28 07:24:00+0000
3370,Sasha Rossi,lead3370@example.com,event,IN,MQL,2023-01-25 20:16:00+0000
3371,Kai Haddad,lead3371@example.com,referral,US,DISQUALIFIED,2023-05-17 15:24:00+0000
3372,Harper Okafor,lead3372@example.com,referral,BR,SQL,2023-03-20 05:48:00+0000
3373,Casey Mori,lead3373@example.com,webform,NG,NEW,2023-11-20 22:39:00+0000
3374,Avery Larsson,lead3374@example.com,referral,IN,SQL,2023-02-25 01:04:00+0000
3375,Sasha Larsson,lead3375@example.com,referral,US,CUSTOMER,2023-07-13 09:02:00+0000
3376,Morgan Mori,lead3376@example.com,referral,GB,SQL,2024-01-10 12:45:00+0000
3377,Sasha Okafor,lead3377@example.com,ads,JP,DISQUALIFIED,2023-11-23 13:26:00+0000
3378,Noa Patel,lead3378@example.com,organic,DE,NEW,2023-03-15 22:43:00+0000
3379,Morgan Larsson,lead3379@example.com,ads,DE,NEW,2023-01-13 22:34:00+0000
3380,Quinn Larsson,lead3380@example.com,event,DE,NEW,2023-08-24 16:49:00+0000
3381,Jordan Mori,lead3381@example.com,referral,GB,NEW,2023-08-03 19:26:00+0000
3382,Quinn Nguyen,lead3382@example.com,webform,BR,MQL,2023-09-29 11:18:00+0000
3383,Avery Haddad,lead3383@example.com,referral,US,MQL,2023-09-15 10:48:00+0000
3384,Casey Garcia,lead3384@example.com,organic,SE,CUSTOMER,2023-06-24 07:45:00+0000
3385,Morgan Okafor,lead3385@example.com,ads,NG,DISQUALIFIED,2023-05-12 05:25:00+0000
3386,Devin Nguyen,lead3386@example.com,event,GB,DISQUALIFIED,2023-10-01 05:02:00+0000
3387,Rowan Nguyen,lead3387@example.com,organic,JP,MQL,2023-02-28 19:49:00+0000
3388,Kai Larsson,lead3388@example.com,referral,US,DISQUALIFIED,2024-01-04 20:53:00+0000
3389,Kai Patel,lead3389@example.com,webform,JP,SQL,2023-04-12 22:47:00+0000
3390,Rowan Garcia,lead3390@example.com,webform,BR,DISQUALIFIED,2023-05-10 14:23:00+0000
3391,Noa Nguyen,lead3391@example.com,event,JP,DISQUALIFIED,2023-07-12 15:52:00+0000
3392,Jordan Okafor,lead3392@example.com,organic,NG,DISQUALIFIED,2023-03-13 21:55:00+0000
3393,Casey Okafor,lead3393@example.com,referral,DE,CUSTOMER,2023-06-25 21:50:00+0000
3394,Quinn Cohen,lead3394@example.com,organic,JP,NEW,2023-10-15 12:39:00+0000
3395,Avery Silva,lead3395@example.com,event,JP,CUSTOMER,2024-01-30 01:12:00+0000
3396,Sasha Silva,lead3396@example.com,referral,NG,MQL,2023-06-17 21:45:00+0000
3397,Rowan Cohen,lead3397@example.com,referral,SE,CUSTOMER,2023-06-04 20:02:00+0000
3398,Casey Smith,lead3398@example.com,event,GB,MQL,2023-11-08 19:17:00+0000
3399,Sasha Nguyen,lead3399@example.com,referral,JP,CUSTOMER,2023-06-30 11:35:00+0000
3400,Rowan Smith,lead3400@example.com,webform,GB,SQL,2023-02-17 06:15:00+0000
3401,Harper Patel,lead3401@example.com,referral,NG,SQL,2023-04-28 02:47:00+0000
3402,Riley Okafor,lead3402@example.com,organic,SE,CUSTOMER,2023-03-14 07:35:00+0000
3403,Morgan Silva,lead3403@example.com,ads,GB,SQL,2023-11-02 07:37:00+0000
3404,Jordan Khan,lead3404@example.com,ads,BR,CUSTOMER,2024-01-05 12:27:00+0000
3405,Kai Garcia,lead3405@example.com,webform,JP,NEW,2023-09-30 20:21:00+0000
3406,Kai Cohen,lead3406@example.com,webform,US,NEW,2023-03-05 07:13:00+0000
3407,Noa Patel,lead3407@example.com,ads,US,MQL,2023-03-24 13:15:00+0000
3408,Casey Smith,lead3408@example.com,ads,IN,DISQUALIFIED,2023-09-20 03:23:00+0000
3409,Kai Khan,lead3409@example.com,referral,DE,MQL,2023-12-26 20:18:00+0000
3410,Kai Smith,lead3410@example.com,organic,GB,SQL,2023-07-06 19:53:00+0000
3411,Noa Garcia,lead3411@example.com,event,GB,MQL,2023-05-24 23:38:00+0000
3412,Rowan Nguyen,lead3412@example.com,referral,IN,SQL,2023-09-22 22:33:00+0000
3413,Sasha Rossi,lead3413@example.com,event,US,CUSTOMER,2023-11-24 05:50:00+0000
3414,Casey Okafor,lead3414@example.com,webform,US,CUSTOMER,2023-01-23 21:59:00+0000
3415,Rowan Rossi,lead3415@example.com,event,DE,CUSTOMER,2023-09-29 21:23:00+0000
3416,Casey Nguyen,lead3416@example.com,referral,BR,MQL,2023-01-18 01:02:00+0000
3417,Avery Rossi,lead3417@example.com,organic,JP,MQL,2023-07-31 16:13:00+0000
3418,Harper Mori,lead3418@example.com,event,IN,SQL,2023-11-27 16:42:00+0000
3419,Kai Cohen,lead3419@example.com,event,NG,SQL,2023-04-16 01:42:00+0000
3420,Harper Okafor,lead3420@example.com,webform,DE,MQL,2023-03-14 11:13:00+0000
3421,Sasha Mori,lead3421@example.com,organic,US,MQL,2023-09-22 20:37:00+0000
3422,Harper Cohen,lead3422@example.com,webform,NG,MQL,2023-11-17 09:57:00+0000
3423,Casey Nguyen,lead3423@example.com,webform,IN,CUSTOMER,2023-12-23 00:25:00+0000
3424,Kai Rossi,lead3424@example.com,referral,US,MQL,2023-10-28 09:21:00+0000
3425,Sasha Smith,lead3425@example.com,organic,IN,SQL,2023-11-16 13:22:00+0000
3426,Harper Haddad,lead3426@example.com,event,IN,DISQUALIFIED,2023-09-21 00:36:00+0000
3427,Devin Haddad,lead3427@example.com,webform,JP,CUSTOMER,2024-01-09 08:20:00+0000
3428,Casey Silva,lead3428@example.com,webform,BR,SQL,2023-07-17 15:47:00+0000
3429,Casey Larsson,lead3429@example.com,webform,BR,CUSTOMER,2023-12-25 19:11:00+0000
3430,Casey Rossi,lead3430@example.com,event,US,DISQUALIFIED,2023-12-27 12:26:00+0000
3431,Noa Garcia,lead3431@example.com,organic,JP,SQL,2023-07-30 18:07:00+0000
3432,Morgan Patel,lead3432@example.com,referral,US,MQL,2023-02-28 09:43:00+0000
3433,Avery Khan,lead3433@example.com,ads,BR,MQL,2023-09-24 07:05:00+0000
3434,Rowan Mori,lead3434@example.com,organic,NG,MQL,2023-07-03 05:51:00+0000
3435,Sasha Patel,lead3435@example.com,webform,DE,DISQUALIFIED,2024-01-25 03:25:00+0000
3436,Riley Nguyen,lead3436@example.com,ads,DE,DISQUALIFIED,2023-03-24 17:28:00+0000
3437,Devin Mori,lead3437@example.com,webform,US,MQL,2023-06-27 08:54:00+0000
3438,Sasha Silva,lead3438@example.com,webform,JP,MQL,2023-12-11 18:23:00+0000
3439,Casey Khan,lead3439@example.com,ads,DE,MQL,2023-01-16 23:50:00+0000
3440,Rowan Haddad,lead3440@example.com,referral,DE,CUSTOMER,2023-05-10 23:02:00+0000
3441,Riley Rossi,lead3441@example.com,webform,SE,CUSTOMER,2023-12-22 05:42:00+0000
3442,Harper Silva,lead3442@example.com,event,IN,CUSTOMER,2023-06-03 23:18:00+0000
3443,Morgan Rossi,lead3443@example.com,webform,GB,SQL,2023-10-05 05:11:00+0000
3444,Riley Cohen,lead3444@example.com,event,SE,SQL,2023-05-13 16:35:00+0000
3445,Avery Khan,lead3445@example.com,event,NG,NEW,2023-07-21 13:02:00+0000
3446,Rowan Garcia,lead3446@example.com,referral,DE,SQL,2024-01-12 21:30:00+0000
3447,Sasha Garcia,lead3447@example.com,webform,IN,SQL,2023-12-16 22:25:00+0000
3448,Harper Larsson,lead3448@example.com,organic,JP,CUSTOMER,2023-09-24 05:29:00+0000
3449,Kai Nguyen,lead3449@example.com,organic,GB,CUSTOMER,2023-06-26 11:28:00+0000
3450,Jordan Cohen,lead3450@example.com,event,NG,NEW,2023-02-24 23:56:00+0000
3451,Jordan Okafor,lead3451@example.com,referral,GB,CUSTOMER,2023-06-06 22:46:00+0000
3452,Riley Smith,lead3452@example.com,referral,SE,DISQUALIFIED,2023-09-03 05:13:00+0000
3453,Avery Silva,lead3453@example.com,organic,NG,SQL,2023-06-15 08:38:00+0000
3454,Devin Khan,lead3454@example.com,referral,NG,DISQUALIFIED,2023-08-08 17:06:00+0000
3455,Riley Larsson,lead3455@example.com,organic,DE,NEW,2023-08-13 20:42:00+0000
3456,Rowan Garcia,lead3456@example.com,event,US,NEW,2023-02-13 23:56:00+0000
3457,Riley Haddad,lead3457@example.com,event,JP,NEW,2023-06-24 00:02:00+0000
3458,Casey Khan,lead3458@example.com,referral,JP,NEW,2023-10-27 10:16:00+0000
3459,Morgan Khan,lead3459@example.com,organic,IN,SQL,2023-12-02 02:43:00+0000
3460,Morgan Cohen,lead3460@example.com,referral,SE,NEW,2023-09-23 08:39:00+0000
3461,Noa Silva,lead3461@example.com,organic,NG,CUSTOMER,2023-12-16 19:50:00+0000
3462,Harper Larsson,lead3462@example.com,event,IN,MQL,2023-08-18 03:18:00+0000
3463,Casey Mori,lead3463@example.com,organic,US,NEW,2023-12-06 11:44:00+0000
3464,Jordan Silva,lead3464@example.com,ads,NG,NEW,2023-11-30 07:31:00+0000
3465,Casey Patel,lead3465@example.com,webform,IN,MQL,2024-01-07 09:22:00+0000
3466,Morgan Larsson,lead3466@example.com,ads,BR,SQL,2023-01-11 11:35:00+0000
3467,Morgan Nguyen,lead3467@example.com,ads,IN,MQL,2023-04-11 12:33:00+0000
3468,Sasha Khan,lead3468@example.com,ads,SE,NEW,2023-04-29 16:02:00+0000
3469,Kai Smith,lead3469@example.com,referral,US,NEW,2023-11-30 12:23:00+0000
3470,Noa Nguyen,lead3470@example.com,ads,BR,CUSTOMER,2023-02-26 09:27:00+0000
3471,Kai Smith,lead3471@example.com,referral,BR,SQL,2023-08-02 19:46:00+0000
3472,Rowan Nguyen,lead3472@example.com,event,US,SQL,2023-01-17 16:19:00+0000
3473,Rowan Patel,lead3473@example.com,event,NG,NEW,2023-09-23 10:00:00+0000
3474,Rowan Patel,lead3474@example.com,ads,US,DISQUALIFIED,2023-12-09 08:33:00+0000
3475,Avery Okafor,lead3475@example.com,referral,GB,NEW,2023-08-24 05:35:00+0000
3476,Rowan Larsson,lead3476@example.com,ads,IN,MQL,2023-09-13 02:55:00+0000
3477,Morgan Silva,lead3477@example.com,webform,BR,NEW,2023-10-17 03:42:00+0000
